"Index","SET","StTimes","KLSE"
"1999-10-29",4.76077008699285,1.46489421231264,0.522314210853558
"1999-11-05",5.63280013048484,3.0973692997736,-2.93966066649558
"1999-11-12",3.18666806965124,3.45687692266035,0.0235641465671677
"1999-11-19",-4.85413640501129,1.7743399269043,1.61811601658171
"1999-11-26",0.184497418391949,0.487360770243406,1.70636914708515
"1999-12-03",0.510445872636378,-0.358901100587072,-2.89437697372783
"1999-12-10",1.28269899027842,7.25478899121468,2.58420760904459
"1999-12-17",4.55211346884239,-0.963532353166219,4.55574027333476
"1999-12-24",4.87988355417635,3.07554371083656,0.619974317625527
"1999-12-30",4.37512127095658,1.34021473550234,3.66462597859591
"2000-01-07",-6.12019070223777,-3.01069484778322,0.748120931421337
"2000-01-14",4.54113897607966,-0.563085906688787,12.5902449182226
"2000-01-21",0.954596093875004,-4.88428294726653,2.7331421808789
"2000-01-28",-0.307412645243144,0.281808228328817,-1.94657726371839
"2000-02-04",-1.5003604967526,-1.14442402071768,2.33368397116269
"2000-02-11",-3.0699904639528,-1.06769628132968,4.3072452007328
"2000-02-18",-11.0631282984873,-2.60922994789219,1.33727428491008
"2000-02-25",-0.414719432208965,-1.71204063075256,-1.05661510136601
"2000-03-03",-5.96030983059155,-1.09785644059981,-5.5690399745087
"2000-03-10",4.90722616092496,-0.986889932848634,-0.0232018562525305
"2000-03-17",-0.66322830191341,-0.084472564565452,-1.41382269726424
"2000-03-24",1.09965033957309,2.43982984360169,3.72631757955393
"2000-03-31",-0.954661188357964,-0.636163303182435,0.42269880128476
"2000-04-07",0.778833701596859,0.836781983315316,-2.54972939023652
"2000-04-14",2.68997757430203,1.80869254697766,-1.98192616399302
"2000-04-21",-4.79146879376806,-5.12942558007508,-3.52240284680194
"2000-04-28",-1.1865797560918,3.95114985040745,-0.0701039904527079
"2000-05-05",-2.70795523034337,-2.13669870782649,2.97203583241448
"2000-05-12",-9.46077395190379,-4.42580208151142,-1.39166931510193
"2000-05-19",-0.658861425308999,-1.70342032803799,4.07509907504515
"2000-05-26",-9.24371995267377,-9.01673852741229,-7.20127520762928
"2000-06-02",8.03669762296977,4.81300491787087,0.752332050264037
"2000-06-09",0.608261869795435,6.69157576548711,-3.41820959333781
"2000-06-16",0.915671859191836,-1.49997509952042,-2.95870158056868
"2000-06-23",-3.29920745922951,1.09280441836903,-2.90476854402311
"2000-06-30",-2.3126979154088,0.179751931865102,2.56695466710015
"2000-07-07",-0.869624328287166,2.64674337163306,-1.5600374429809
"2000-07-14",-2.283754981943,-0.610664039508357,4.26733638857177
"2000-07-21",-3.19388425078326,2.22564748475431,-2.98246508995348
"2000-07-28",-4.70903729651875,-4.21021822729628,-3.92524795528075
"2000-08-04",6.57594832787751,0.670131425767018,1.97022630031585
"2000-08-11",1.64966640336335,2.32428073312114,-1.54066057439284
"2000-08-18",0.824137280750037,3.94403646404724,2.1034977733609
"2000-08-25",-3.95540811633168,-0.883775953669463,-2.51179156251906
"2000-09-01",1.25979288101616,-0.258378369715384,-4.11734229448371
"2000-09-08",-4.49565666334477,-1.19421776593773,-3.61194801727898
"2000-09-15",-1.27718252844042,-3.88518905184139,1.71537688680568
"2000-09-22",-6.75570511801702,-6.05701481846266,-1.74782291177635
"2000-09-29",1.14249651415612,3.25930499475717,-3.58724839884577
"2000-10-06",-3.52716527062817,-1.7202444407614,-0.556548595508843
"2000-10-13",-5.14348717165376,-5.36671140792224,5.54955721609716
"2000-10-20",8.42150537086814,3.34433014933539,3.78716703763606
"2000-10-27",-0.82042061803973,1.92401249012653,1.5400891635946
"2000-11-03",4.80365571519625,4.99589284023934,-3.96860082194337
"2000-11-10",1.85525138120335,-3.72106076776966,-1.03918330095709
"2000-11-17",0.50345379667176,-1.65801541151698,-2.33283185286561
"2000-11-24",-3.20300423087296,1.56533326432804,-2.96283199552914
"2000-12-01",-4.13447527681567,-1.49062505779023,1.67583056494616
"2000-12-08",-0.0620947878595679,0.263590912639433,1.06910378346017
"2000-12-15",-0.190176702163036,-0.6130499148159,-4.6105255221236
"2000-12-22",-2.25086317501724,-2.35375858582607,-0.57988607762347
"2000-12-29",0.783176972438682,1.25181479521732,-2.43466020099072
"2001-01-05",6.32281790065949,2.46010894496687,-1.40169131978816
"2001-01-12",8.19508187942457,-2.82458233142613,1.2927508287925
"2001-01-19",1.78635881679794,-0.67577889136734,2.27183208867974
"2001-01-26",4.70664225925885,-0.0524551651514216,2.91742930627672
"2001-02-02",0.591389082322546,3.64291058802495,2.93255133243848
"2001-02-09",-2.84770768320683,-0.163545582368663,-1.57824170384657
"2001-02-16",-2.72210589437298,-0.091763358387098,-1.41026464222209
"2001-02-23",2.57417687331412,-1.26072892432845,-0.266214726164993
"2001-03-02",-5.77354950229747,-2.0560647485782,-1.36882977481685
"2001-03-09",0.309926029011809,-0.468788632195771,-1.11705837850558
"2001-03-16",-4.66751385701292,-6.88040005022028,-3.40126549611801
"2001-03-23",-0.942998843906651,-3.25714616985282,-0.408565521214221
"2001-03-30",0.580568112443114,-2.42643560766842,-3.30996610869079
"2001-04-06",-3.4570311293348,-0.239806117247188,-11.4483364171281
"2001-04-13",3.23070134580936,-4.75760623702488,0.678284631178983
"2001-04-20",0.445312968276212,3.91644409998797,-0.98528073565074
"2001-04-27",1.57008261031084,1.81059442006326,1.75633421130401
"2001-05-04",3.07135407393453,1.6694053923322,-1.52729866274157
"2001-05-11",1.44153060665966,-0.672288156961809,-1.04007000230784
"2001-05-18",-3.36542707938348,-2.41901997067639,-2.36747776376731
"2001-05-25",3.42330117269718,1.49895804111617,1.08082166486767
"2001-06-01",0.304892962090886,-2.27543352503661,1.32867732023447
"2001-06-08",0.073676627021424,3.43649404374435,0.775961416331761
"2001-06-15",3.67186756295279,-0.079682212819332,2.35349408519472
"2001-06-22",-1.6494834333149,0.62986261323621,-0.25991469729032
"2001-06-29",1.21020783986214,0.558754771682146,0.863767988111164
"2001-07-06",0.719772039979194,-3.88209089269411,5.54659289578021
"2001-07-13",-3.30761233450598,-0.230280115024684,-0.926407446155864
"2001-07-20",-0.651156183749624,-1.14477034836407,4.3714286240129
"2001-07-27",-3.64589748169371,0.141529024868525,-0.378346692183307
"2001-08-03",4.81747498409142,0.544721934440862,1.97926159697284
"2001-08-10",-0.0253236682685731,-0.481952075318404,-1.71195405749582
"2001-08-17",2.30952811151885,-0.319744477049078,1.18115836863373
"2001-08-24",2.72208684053519,-0.710258137940922,4.0509636360043
"2001-08-31",1.01836924065255,-0.338499520127833,0.626265705342632
"2001-09-07",1.99153936447169,-2.63901900680006,1.37159708013561
"2001-09-14",-17.2438330018078,-11.8806102328218,-7.77617635522656
"2001-09-21",-4.79921487566122,-12.0535337942528,-5.84945243139341
"2001-09-28",0.88464067602958,6.11244511505245,1.21481158787837
"2001-10-05",1.37656317660104,4.87493840272624,-1.03566928622874
"2001-10-12",1.44563797100243,2.19804758200333,0.380228594973886
"2001-10-19",-0.0877670368264027,-1.95870091267389,0.60342339433106
"2001-10-26",-1.45760735335765,1.60573731735871,-0.425279475613394
"2001-11-02",-2.29994637398514,-5.06352665644618,-2.60713160311479
"2001-11-09",-2.25333598670989,1.5678823143487,0.468189133799779
"2001-11-16",2.73354645550432,4.26644811044428,5.81005005899371
"2001-11-23",7.42246194009137,2.5018924224991,0.66204628247073
"2001-11-30",1.95204650060576,1.38523160013113,-0.236390075247161
"2001-12-07",0.471426854269374,9.67884329825619,3.61705865980761
"2001-12-14",-3.36123942274371,-4.41518097937079,0.392263862567432
"2001-12-21",0.910805531190562,1.18769574940512,0.139936975971899
"2001-12-28",2.38463359307772,3.05420158525607,3.92033632372835
"2002-01-04",3.8353259392105,3.18911022879877,0.264239095059615
"2002-01-11",2.13707450047815,1.50176941606199,1.37058092090605
"2002-01-18",-1.57173545034412,-2.5148243436024,-0.643566224471037
"2002-01-25",6.54297999454769,4.07297983040138,-0.711153696437794
"2002-02-01",-0.692679342899627,2.88097368337734,3.57443886865259
"2002-02-08",4.909423482931,-2.55852766169813,-1.10510727818918
"2002-02-15",5.34939876887011,1.81761450274802,1.54375317863353
"2002-02-22",-5.99345484603848,-4.51784684779977,-1.58736815755258
"2002-03-01",8.01828287033048,1.8384422494309,0.974674774802331
"2002-03-08",2.59317006905322,4.40177748051038,4.10376993365764
"2002-03-15",-3.45328829446778,-1.1691265854056,0.534928273375179
"2002-03-22",3.1096805919173,1.23636393856481,0.131625325630758
"2002-03-29",-4.02538427795722,0.167618579409723,0.459990338696503
"2002-04-05",-1.06461203916703,-1.29774454055642,0.70114684413447
"2002-04-12",2.57211159254993,-1.59812219608746,1.92379911237541
"2002-04-19",1.79606467424813,-1.20200036165485,2.81239956563875
"2002-04-26",-2.63990689233999,-0.144544622956833,0.377566522600237
"2002-05-03",-0.636919367217281,0.731556617255524,-0.840841279151761
"2002-05-10",2.12667046325876,-0.291059061488497,-0.773121587106562
"2002-05-17",-1.01537067630897,-0.134887441335252,-0.0875417941075263
"2002-05-24",3.59889290871127,-0.653952653460088,-2.83083309955217
"2002-05-31",3.96777251072926,-2.97415967284422,-3.19736447012007
"2002-06-07",2.27081453572717,-1.16657812037992,1.79701155577145
"2002-06-14",1.21701491386847,-2.74109093994168,-0.891129244516797
"2002-06-21",-6.59977805855902,-3.90154809758876,-0.691756676451938
"2002-06-28",-1.62132643021753,0.434302105899942,-2.43886297401952
"2002-07-05",3.03743927854994,5.54530679760505,2.60956538178192
"2002-07-12",-0.109758542250127,-1.68574033847158,-0.642655818843973
"2002-07-19",-1.60772335643218,-3.39701311543568,-1.82365095669708
"2002-07-26",-7.31192912016265,-4.28890621119207,-1.21453656442601
"2002-08-02",1.08288141070192,1.01246633825758,0.253263334283105
"2002-08-09",-0.919291113292431,-1.5403915218668,0.50599327481633
"2002-08-16",1.61062798023517,2.37865146174503,1.83868501826581
"2002-08-23",-1.62697497242501,0.608939514653883,-0.901416859249249
"2002-08-30",-1.60680222004759,-2.873989356282,-2.5852204642641
"2002-09-06",-2.12961553890283,-3.13357243392876,-2.45769956800217
"2002-09-13",1.01309435507311,-0.736110859595218,-0.839137434562964
"2002-09-20",-1.58892529646808,-0.769010775331047,-2.29999925016484
"2002-09-27",-3.70928012497451,-3.37358284139793,-3.8307714269151
"2002-10-04",0.647403826754189,-0.461069006742409,-0.506408608657072
"2002-10-11",-3.13135381214646,0.446510740897299,-0.984507160092996
"2002-10-18",3.58205550281925,5.95513663585434,2.06852024568613
"2002-10-25",1.73685834339343,0.965841555326019,0.699426630179278
"2002-11-01",2.61152859309659,-0.596833657185858,0.59152424901967
"2002-11-08",-0.752094245030932,-2.59317886567896,-0.439127011441354
"2002-11-15",0.348687153803073,-0.778668798695215,-1.34913434081216
"2002-11-22",1.76680583279998,0.617238066538128,-1.36132638444098
"2002-11-29",0.635062410095522,-2.27920378546917,-1.56112730994176
"2002-12-06",0.0520555087851982,-1.88539064178661,-1.7393973267696
"2002-12-13",-2.46515276746928,0.141967517679031,2.21188159748449
"2002-12-22",-1.75306453516857,-2.22048140668445,0.917950440134874
"2002-12-27",1.83164117949897,0.308320793101036,1.91868787787843
"2003-01-03",0.210169473895583,-0.123065005034029,-2.63121832004565
"2003-01-10",0.875144938814376,-0.361866848214376,-1.0983540041682
"2003-01-17",1.86664389249263,2.34954847860491,6.77919847306017
"2003-01-24",2.45889772485013,-0.645170631254732,-0.256843063829404
"2003-01-31",-1.68566652993185,-5.01529815766144,-0.505153781721823
"2003-02-07",2.38742379579646,-0.481176860283483,-0.631649282209246
"2003-02-14",-2.73938430640719,-0.932442304089776,-0.652407108467745
"2003-02-21",-2.52128042795103,3.21061684943453,-0.375160569340771
"2003-02-28",0.496636936718708,-3.18156682430217,-1.18191786914723
"2003-03-07",-0.78911218037554,-3.81646316819388,-1.73732985026183
"2003-03-14",-0.0669717627443056,1.99681244897016,-1.12482498394932
"2003-03-21",1.49062134406819,5.8432703915333,0.574276595718093
"2003-03-28",1.61225615997118,-0.583837276923482,0.440365946459931
"2003-04-04",0.647373663271722,-0.357121527198245,-0.592339253741514
"2003-04-11",3.02688309634744,-0.972184729419912,-0.241097745465879
"2003-04-18",0.296929345866914,-1.43294768990261,0.935753291376251
"2003-04-25",-4.24216695038266,-4.25043574561075,-1.24750299909548
"2003-05-02",1.80437018158779,5.54493465482224,-0.0749009987288218
"2003-05-09",2.39097176338685,0.79576626793294,0.458088919403377
"2003-05-16",-0.344054971097307,-0.358767419560291,0.966526791345856
"2003-05-23",3.21663656486253,1.00875791078208,2.27180085865824
"2003-05-30",2.07678792929569,2.31419252386127,3.11291526378508
"2003-06-06",3.50144645902439,6.47585673481634,1.49445144039593
"2003-06-13",2.30694009547197,2.74468583422713,1.22056768266781
"2003-06-20",5.60881921343883,2.65885476060719,-1.09300261819198
"2003-06-27",1.06574505986128,-2.7650423980357,1.31162308039583
"2003-07-04",8.02125087964809,0.574231411530501,4.75325255729961
"2003-07-11",-2.31208838266168,3.86709044593916,-0.167010618456764
"2003-07-18",1.7699939283931,2.31119123480505,-1.02471009521938
"2003-07-25",-1.67301171805763,-0.89139664349478,-0.839498991507881
"2003-08-01",1.3683130322188,-0.630601863702829,1.74395446420323
"2003-08-08",2.3444385590631,-1.45816105317857,-0.113475974646615
"2003-08-15",3.09932461007634,3.82166511822044,0.868539704962235
"2003-08-22",2.99305921448862,2.83647757411689,2.01656446823479
"2003-08-29",0.540783774189357,-2.52773194360172,-0.00672653281119651
"2003-09-05",3.66990212315246,1.15571568830459,1.75763636063762
"2003-09-12",1.87542124921656,-2.09681928191925,-2.07564449798374
"2003-09-19",-0.204300956951631,0.35222286290546,0.434985299804058
"2003-09-26",2.37973741362536,2.34237103305102,-0.262380817781249
"2003-10-03",-3.95588838459213,2.59335786422366,-0.272527522595833
"2003-10-10",4.17600506647453,4.4347115648673,6.5947619758699
"2003-10-17",1.10186893163471,1.48600604969795,-1.22288714337371
"2003-10-24",3.44818567059439,-2.23794980541268,2.94947838042123
"2003-10-31",4.83797393740133,-0.535198447033558,1.5652010818104
"2003-11-07",4.81607050923527,2.59863454497875,-1.2734946417563
"2003-11-14",-2.05068990823527,-1.84670132863793,-1.8199262786033
"2003-11-21",-6.91960796777016,-4.6838674658999,-0.984342317163556
"2003-11-28",5.17797841211705,3.36702180362245,-0.663791406140213
"2003-12-05",2.03175560694246,1.10241905578805,0.983241867117801
"2003-12-12",2.27340455134657,-0.304560255990793,0.628279623504024
"2003-12-19",5.0169525824928,-0.984146560141674,-2.84198445643087
"2003-12-26",3.56537584081194,1.12874050776233,1.32537735759426
"2004-01-02",4.94580035202743,3.47151778887085,1.0800163633939
"2004-01-09",1.45156477435293,3.35827468504863,4.57726236864673
"2004-01-16",-0.640256239957537,-0.848923621591258,-0.992283008038797
"2004-01-23",-3.13161648299936,2.82809615625847,0.900166255670243
"2004-01-30",-7.64680816998871,-2.20452382934049,-0.696035908111448
"2004-02-06",1.73757075331533,0.326782672639059,-0.430750317271134
"2004-02-13",6.00727534135244,0.519568303772733,1.27824908233123
"2004-02-20",-3.57763485543865,1.47559155926364,3.88872258040793
"2004-02-27",-1.70807092549694,-0.166648629593524,2.36848634090334
"2004-03-05",-2.21762364387601,0.153961360194099,0.782833854127585
"2004-03-12",-0.789589032759164,-3.0303234818521,-0.180719538652596
"2004-03-19",-2.00682435093666,0.219911906165304,2.22479830330213
"2004-03-26",-2.37957934868884,-0.655171277343758,-1.03692366481782
"2004-04-02",4.10402345147727,2.87756263268601,-0.872956409273318
"2004-04-09",-0.249908039722158,1.13527923486334,-0.48011027419852
"2004-04-16",2.96547068683282,-2.55238288643183,-2.43922919300017
"2004-04-23",-4.35050815609532,0.733552836192342,1.57603229911611
"2004-04-30",-5.07315382366729,-1.38073774023422,-4.35264859792106
"2004-05-07",-1.76665165158783,0.091704544173421,-0.339392526930116
"2004-05-14",-4.34557991365327,-4.93392051518802,-5.08290633193837
"2004-05-21",0.928887695603731,0.696728435162797,-0.307789583887264
"2004-05-28",3.69739085537768,1.12256095939136,2.11386834414302
"2004-06-04",-1.91617327896765,0.25259312428787,-0.697593534352237
"2004-06-11",-2.15239028834677,1.73953994134148,2.64282746188336
"2004-06-18",1.55039356166284,-1.74400507423575,-0.290357075671288
"2004-06-25",3.3617805257415,0.773947752302728,0.279438389542275
"2004-07-02",0.552816973418668,1.85416588567273,0.779502530018839
"2004-07-09",2.89482684224254,1.22659155583973,2.77568064570826
"2004-07-16",-3.12053963363548,0.505692787842005,-1.34497610098316
"2004-07-23",0.364597416044532,-1.1398048555467,-0.529495243105771
"2004-07-30",-1.83171550620767,2.2155012170094,-0.50473142351164
"2004-08-06",-4.12998323459561,1.62752710290546,-1.67831372134897
"2004-08-13",-3.67933084591572,-2.62790998850999,-0.547772381829681
"2004-08-20",1.63046174795118,1.17045454682065,-0.880498764673376
"2004-08-27",3.54029440007828,1.10055875816775,1.59761919713635
"2004-09-03",1.43454269243639,1.07205532974852,2.45414777949202
"2004-09-10",1.81468025525326,1.59573085683675,0.991622542387471
"2004-09-17",4.29751540458927,1.80602502516942,1.09594944718951
"2004-09-24",-2.13560291538704,-1.51372508804011,-0.506129431795355
"2004-10-01",1.0077374901325,0.388408924044636,-0.162644470547502
"2004-10-08",2.23132079509636,1.16224360200023,0.833819211028608
"2004-10-15",-4.17837820393698,-2.1055319985086,-1.14345692455071
"2004-10-22",1.61682412784758,0.230557333000636,0.303782261215968
"2004-10-29",-4.80044930703789,0.690014288586216,0.846642414263687
"2004-11-05",1.09718100449889,1.75559875508968,1.19358229225979
"2004-11-12",0.729512267874544,1.11933644142903,1.23278843923211
"2004-11-19",1.80927516599851,-0.012264912308968,1.65685061651297
"2004-11-26",-0.410716099171715,-0.480987687867618,1.30137343668908
"2004-12-03",2.29937221044594,1.6210584294404,0.918980152387139
"2004-12-10",-2.29474803990568,-2.2193651816524,-2.53298294277498
"2004-12-17",3.13777410816947,2.04458919021642,0.975954063838902
"2004-12-24",0.132854678037475,-0.117660228376781,0.464037955650198
"2004-12-31",-0.336210111613866,0.513381528847212,0.0253495204236565
"2005-01-07",4.35519871935313,0.936486182826624,0.970556664264954
"2005-01-14",0.545910609062439,-0.454141025766575,1.45829823475072
"2005-01-21",-0.68787766500682,0.445030435178229,-0.00215116216537581
"2005-01-28",0.68787766500682,0.197370060957347,-1.35252068549034
"2005-02-04",2.45514738928616,1.1453603484453,-1.06426542276701
"2005-02-11",0.982502887178693,1.68985861063788,0.811009531840323
"2005-02-18",1.54406292337397,0.891990556874322,-0.785668948761131
"2005-02-25",0.343815057742614,-1.56975671833148,-0.468183225479102
"2005-03-04",-1.58264338739311,0.907776834055785,-2.03267211787681
"2005-03-11",-2.42335049050864,0.687335613769147,1.8044121127323
"2005-03-18",0.0590559501970844,0.233891310382361,-0.829880281469553
"2005-03-25",-3.44348824358107,-1.06521208604518,-1.1927676011088
"2005-04-01",1.23054005477208,-0.358540149408171,-0.850333659725599
"2005-04-08",-1.74983987685025,1.76577573921737,-1.36788458808805
"2005-04-15",2.10131895988166,-1.4639576162133,1.17704592591963
"2005-04-22",-3.05796874913744,-0.62139528266556,0.402961681777292
"2005-04-29",-2.74990571257803,-0.547141782016691,0.134339763136726
"2005-05-06",4.52222070920874,1.67834345477065,2.50100105512567
"2005-05-13",-1.49805135483678,0.482357976390002,-1.10010146713773
"2005-05-20",-1.25357260350443,0.0966530507144014,-0.92306787178833
"2005-05-27",-1.07486812102575,-0.881148460603054,-1.60480080216097
"2005-06-03",1.97293331003374,1.74684765884612,-0.372336870135737
"2005-06-10",0.483534273473296,1.25808915051682,2.74976035521535
"2005-06-17",0.957197209552518,-0.509304466010185,0.787881507008326
"2005-06-24",0.54184927418266,0.657364302020191,0.113640173999752
"2005-07-01",-2.16006934100106,-0.621157834244457,-0.453100490595659
"2005-07-08",-4.88264342572355,0.272936540014079,1.06697050884152
"2005-07-15",1.87105560782923,1.53598405602819,1.45351236498179
"2005-07-22",-1.00278366791127,3.02235656469438,2.46170586120726
"2005-07-29",4.03953486286355,1.42214344876006,-0.245061601109953
"2005-08-05",1.51874137082801,-0.583619018424386,0.640155312444346
"2005-08-12",-0.593586350622921,-1.53684464342296,-0.677499998996289
"2005-08-19",-0.164369927965335,-0.733842702697274,-1.2348619800874
"2005-08-26",2.18789597735958,0.00830980710793128,-0.776610263605004
"2005-09-02",2.00311137547029,0.625187324854082,-1.0068153948569
"2005-09-09",0.395010178003474,0.016948526496563,0.956714647743429
"2005-09-16",-0.636155948246131,0.221370590829562,0.442413665723063
"2005-09-23",2.37878917535363,-0.580074766213468,-0.0108466928540274
"2005-09-30",-0.287185915415478,0.526296401167414,0.611000965404696
"2005-10-07",-1.98999731289415,0.00433803721238135,-0.251518146358176
"2005-10-14",-1.27184113257224,-0.0867965197010712,0.041063324545032
"2005-10-21",-1.99252027348722,-2.81267165492594,-1.74484175104679
"2005-10-28",-0.578754374050039,-2.11887153662511,-0.417546341119834
"2005-11-04",3.45448038871536,3.32442201472025,0.893554917460992
"2005-11-11",-2.25974045442419,-0.0216213831908618,-1.71832928925291
"2005-11-18",-2.05441578648298,1.19188203459162,0.374430320735097
"2005-11-25",-0.968588126486036,0.110265367148443,0.283499636168738
"2005-12-02",-1.50100577159282,1.58983524699163,-2.13932223603441
"2005-12-09",5.57430784472652,-0.490801695210941,1.47582636478854
"2005-12-16",-0.946072676286658,0.19067588089392,-0.550325946456187
