,usdthb,ukpthb,jpythb,eurthb
21/10/2016,35.10,42.99,33.73,38.28
25/10/2016,35.05,42.83,33.57,38.10
26/10/2016,34.97,42.57,33.54,38.05
27/10/2016,35.07,42.85,33.56,38.22
28/10/2016,35.13,42.79,33.40,38.30
31/10/2016,35.02,42.69,33.42,38.39
01/11/2016,35.02,42.82,33.42,38.37
02/11/2016,35.05,42.89,33.70,38.71
03/11/2016,34.93,43.06,33.87,38.79
04/11/2016,34.96,43.59,33.94,38.79
07/11/2016,35.01,43.67,33.65,38.82
08/11/2016,34.98,43.36,33.51,38.58
09/11/2016,34.93,43.50,33.94,38.89
10/11/2016,35.06,43.53,33.27,38.33
11/11/2016,35.30,44.33,33.15,38.46
14/11/2016,35.42,44.47,33.00,38.24
15/11/2016,35.37,44.24,32.77,38.07
16/11/2016,35.42,44.23,32.57,38.07
17/11/2016,35.42,44.08,32.56,37.90
18/11/2016,35.57,44.15,32.24,37.71
21/11/2016,35.53,43.94,32.09,37.69
22/11/2016,35.45,44.34,32.11,37.73
23/11/2016,35.51,44.13,31.98,37.71
24/11/2016,35.70,44.40,31.70,37.60
25/11/2016,35.67,44.42,31.42,37.65
28/11/2016,35.56,44.43,31.73,37.84
29/11/2016,35.56,44.12,31.75,37.68
30/11/2016,35.61,44.47,31.70,37.89
01/12/2016,35.70,44.73,31.26,37.84
02/12/2016,35.64,44.92,31.34,38.04
06/12/2016,35.63,45.37,31.36,38.29
07/12/2016,35.66,45.18,31.27,38.21
08/12/2016,35.61,45.05,31.35,38.32
09/12/2016,35.65,44.88,31.18,37.84
13/12/2016,35.60,45.12,30.92,37.84
14/12/2016,35.58,45.02,30.89,37.81
15/12/2016,35.72,44.79,30.42,37.50
16/12/2016,35.77,44.44,30.29,37.31
19/12/2016,35.83,44.76,30.49,37.47
20/12/2016,35.90,44.51,30.59,37.33
21/12/2016,36.03,44.56,30.60,37.44
22/12/2016,36.00,44.54,30.63,37.57
23/12/2016,36.01,44.23,30.66,37.59
26/12/2016,35.96,44.21,30.73,37.59
27/12/2016,36.00,44.19,30.68,37.57
28/12/2016,36.02,44.27,30.64,37.70
29/12/2016,35.99,44.06,30.82,37.55
30/12/2016,35.83,44.04,30.80,37.76
04/01/2017,35.89,43.94,30.45,37.35
05/01/2017,35.76,44.13,30.73,37.64
06/01/2017,35.71,44.25,30.82,37.77
09/01/2017,35.75,43.85,30.53,37.68
10/01/2017,35.61,43.33,30.77,37.74
11/01/2017,35.57,43.35,30.69,37.56
12/01/2017,35.36,43.13,30.79,37.46
13/01/2017,35.40,43.08,30.80,37.56
16/01/2017,35.44,42.69,31.03,37.64
17/01/2017,35.40,42.75,31.09,37.59
18/01/2017,35.27,43.55,31.24,37.72
19/01/2017,35.40,43.44,30.89,37.63
20/01/2017,35.35,43.67,30.83,37.72
23/01/2017,35.29,43.81,31.05,37.89
24/01/2017,35.22,44.10,31.19,37.87
25/01/2017,35.24,44.16,31.02,37.81
26/01/2017,35.20,44.50,31.06,37.85
27/01/2017,35.31,44.44,30.74,37.69
30/01/2017,35.27,44.36,30.80,37.82
31/01/2017,35.19,44.02,30.98,37.65
01/02/2017,35.15,44.16,31.08,37.90
02/02/2017,35.10,44.46,31.03,37.83
03/02/2017,35.09,43.93,31.11,37.75
06/02/2017,35.02,43.76,31.15,37.74
07/02/2017,35.03,43.69,31.31,37.54
08/02/2017,35.04,43.79,31.22,37.40
09/02/2017,35.02,43.79,31.21,37.38
10/02/2017,35.07,43.87,30.84,37.36
14/02/2017,35.03,43.92,30.86,37.14
15/02/2017,35.03,43.66,30.65,37.03
16/02/2017,35.00,43.62,30.71,37.14
17/02/2017,35.00,43.74,30.85,37.31
20/02/2017,35.00,43.47,30.98,37.13
21/02/2017,35.05,43.66,30.88,37.08
22/02/2017,35.01,43.75,30.85,36.91
23/02/2017,35.00,43.54,30.91,36.92
24/02/2017,34.97,43.84,30.98,36.97
27/02/2017,34.88,43.37,31.10,36.83
28/02/2017,34.88,43.40,30.97,36.91
01/03/2017,34.98,43.33,30.91,36.93
02/03/2017,34.99,43.00,30.74,36.86
03/03/2017,35.04,43.02,30.70,36.84
06/03/2017,35.03,43.07,30.79,37.13
07/03/2017,35.07,42.97,30.78,37.10
08/03/2017,35.15,42.94,30.91,37.14
09/03/2017,35.32,42.99,30.87,37.20
10/03/2017,35.37,43.01,30.71,37.46
13/03/2017,35.30,43.01,30.76,37.73
14/03/2017,35.30,43.10,30.74,37.61
15/03/2017,35.27,42.96,30.75,37.45
16/03/2017,35.06,43.06,30.96,37.61
17/03/2017,34.96,43.18,30.82,37.63
20/03/2017,34.71,43.04,30.85,37.34
21/03/2017,34.72,42.98,30.85,37.36
22/03/2017,34.73,43.34,31.11,37.49
23/03/2017,34.63,43.24,31.07,37.34
24/03/2017,34.67,43.31,31.14,37.31
27/03/2017,34.47,43.19,31.25,37.38
28/03/2017,34.41,43.25,31.11,37.37
29/03/2017,34.50,42.84,31.05,37.31
30/03/2017,34.49,42.92,31.00,37.08
31/03/2017,34.45,43.02,30.77,36.79
03/04/2017,34.31,43.03,30.81,36.62
04/04/2017,34.39,42.95,31.10,36.67
05/04/2017,34.50,42.95,31.16,36.83
07/04/2017,34.61,43.15,31.33,36.84
10/04/2017,34.64,42.90,31.08,36.64
11/04/2017,34.60,42.99,31.26,36.63
12/04/2017,34.53,43.12,31.54,36.63
17/04/2017,34.29,43.01,31.66,36.41
18/04/2017,34.39,43.23,31.54,36.59
19/04/2017,34.32,44.01,31.62,36.78
20/04/2017,34.38,44.00,31.56,36.84
21/04/2017,34.42,44.07,31.50,36.88
24/04/2017,34.36,43.99,31.24,37.24
25/04/2017,34.37,43.96,31.26,37.33
26/04/2017,34.43,44.20,30.95,37.63
27/04/2017,34.51,44.41,31.02,37.63
28/04/2017,34.63,44.68,31.15,37.62
02/05/2017,34.55,44.58,30.87,37.69
03/05/2017,34.45,44.58,30.74,37.64
04/05/2017,34.59,44.54,30.67,37.65
05/05/2017,34.61,44.71,30.78,37.97
08/05/2017,34.66,44.90,30.74,38.02
09/05/2017,34.68,44.91,30.61,37.87
11/05/2017,34.78,45.00,30.47,37.82
12/05/2017,34.72,44.75,30.51,37.72
15/05/2017,34.62,44.63,30.53,37.81
16/05/2017,34.49,44.55,30.38,37.89
17/05/2017,34.48,44.57,30.62,38.25
18/05/2017,34.50,44.75,31.06,38.47
19/05/2017,34.53,44.74,31.05,38.35
22/05/2017,34.36,44.66,30.85,38.43
23/05/2017,34.37,44.64,30.94,38.62
24/05/2017,34.47,44.68,30.81,38.52
25/05/2017,34.26,44.47,30.70,38.46
26/05/2017,34.09,44.00,30.53,38.18
29/05/2017,34.09,43.74,30.62,38.07
30/05/2017,34.14,43.73,30.77,37.96
31/05/2017,34.10,43.72,30.73,38.09
01/06/2017,34.10,43.89,30.75,38.32
02/06/2017,34.19,44.07,30.64,38.34
05/06/2017,34.04,43.84,30.81,38.36
06/06/2017,34.00,43.95,30.93,38.30
07/06/2017,34.00,43.90,31.04,38.29
08/06/2017,34.04,44.13,31.01,38.30
09/06/2017,34.06,43.45,30.89,38.11
12/06/2017,34.08,43.44,30.92,38.18
13/06/2017,34.00,43.07,30.91,38.05
14/06/2017,33.91,43.25,30.81,38.01
15/06/2017,33.88,43.19,30.92,38.00
16/06/2017,33.97,43.39,30.61,37.87
19/06/2017,33.94,43.37,30.57,37.98
20/06/2017,33.97,43.28,30.44,37.88
21/06/2017,34.04,42.97,30.55,37.87
22/06/2017,33.96,43.04,30.56,37.91
23/06/2017,33.98,43.13,30.51,37.90
26/06/2017,33.95,43.29,30.49,37.98
27/06/2017,33.98,43.25,30.38,38.01
28/06/2017,33.97,43.54,30.29,38.53
29/06/2017,33.96,43.97,30.25,38.68
30/06/2017,33.98,44.25,30.37,38.85
03/07/2017,33.96,44.17,30.22,38.74
04/07/2017,34.00,44.05,30.05,38.64
05/07/2017,34.00,44.00,30.08,38.61
06/07/2017,34.04,44.03,30.11,38.59
07/07/2017,34.09,44.22,30.03,38.89
11/07/2017,34.10,43.94,29.86,38.85
12/07/2017,34.01,43.73,29.94,39.00
13/07/2017,33.95,43.81,30.00,38.81
14/07/2017,33.92,43.92,29.91,38.68
17/07/2017,33.73,44.18,29.95,38.64
18/07/2017,33.60,44.00,29.94,38.70
19/07/2017,33.64,43.86,30.02,38.81
20/07/2017,33.63,43.80,30.02,38.72
21/07/2017,33.53,43.50,29.96,38.99
24/07/2017,33.43,43.48,30.12,38.97
25/07/2017,33.45,43.56,30.07,38.93
26/07/2017,33.50,43.65,29.94,38.98
27/07/2017,33.33,43.74,30.02,39.10
31/07/2017,33.33,43.76,30.14,39.10
01/08/2017,33.27,43.94,30.17,39.33
02/08/2017,33.31,43.98,30.11,39.32
03/08/2017,33.30,44.01,30.09,39.42
04/08/2017,33.25,43.69,30.20,39.47
07/08/2017,33.27,43.45,30.06,39.23
08/08/2017,33.27,43.40,30.06,39.28
09/08/2017,33.28,43.23,30.26,39.06
10/08/2017,33.24,43.24,30.21,39.05
11/08/2017,33.25,43.19,30.47,39.11
15/08/2017,33.26,43.13,30.18,39.15
16/08/2017,33.29,42.85,30.07,39.07
17/08/2017,33.25,42.87,30.29,39.15
18/08/2017,33.25,42.80,30.40,38.98
21/08/2017,33.22,42.78,30.43,39.03
22/08/2017,33.25,42.89,30.46,39.25
23/08/2017,33.27,42.66,30.39,39.11
24/08/2017,33.35,42.67,30.56,39.35
25/08/2017,33.35,42.72,30.44,39.32
28/08/2017,33.23,42.82,30.46,39.61
29/08/2017,33.20,42.95,30.53,39.75
30/08/2017,33.20,42.92,30.26,39.74
31/08/2017,33.21,42.89,30.09,39.47
01/09/2017,33.18,42.91,30.15,39.48
04/09/2017,33.19,42.99,30.26,39.43
05/09/2017,33.16,42.89,30.31,39.46
06/09/2017,33.16,43.21,30.49,39.50
07/09/2017,33.13,43.22,30.37,39.51
08/09/2017,33.07,43.40,30.58,39.83
11/09/2017,33.13,43.67,30.56,39.78
12/09/2017,33.13,43.64,30.30,39.61
13/09/2017,33.09,44.00,30.07,39.63
14/09/2017,33.13,43.75,29.97,39.36
15/09/2017,33.07,44.28,29.98,39.38
18/09/2017,33.09,44.92,29.76,39.51
19/09/2017,33.08,44.71,29.67,39.58
20/09/2017,33.08,44.71,29.67,39.68
21/09/2017,33.12,44.68,29.46,39.35
22/09/2017,33.11,44.95,29.55,39.56
25/09/2017,33.09,44.77,29.47,39.46
26/09/2017,33.14,44.68,29.69,39.26
27/09/2017,33.25,44.69,29.59,39.18
28/09/2017,33.38,44.70,29.57,39.17
29/09/2017,33.37,44.79,29.64,39.31
02/10/2017,33.38,44.62,29.59,39.29
03/10/2017,33.49,44.40,29.65,39.22
04/10/2017,33.35,44.25,29.64,39.25
05/10/2017,33.37,44.18,29.61,39.22
06/10/2017,33.42,43.79,29.61,39.12
09/10/2017,33.40,43.71,29.66,39.19
10/10/2017,33.35,43.88,29.61,39.23
11/10/2017,33.22,43.88,29.56,39.24
12/10/2017,33.15,43.92,29.51,39.33
16/10/2017,33.07,43.94,29.54,39.03
17/10/2017,33.09,43.87,29.51,38.95
18/10/2017,33.10,43.67,29.49,38.93
19/10/2017,33.15,43.78,29.35,39.11
20/10/2017,33.14,43.53,29.33,39.18
24/10/2017,33.16,43.80,29.25,38.99
25/10/2017,33.20,43.61,29.18,39.03
27/10/2017,33.28,43.71,29.16,38.72
30/10/2017,33.25,43.69,29.25,38.58
31/10/2017,33.23,43.88,29.37,38.67
01/11/2017,33.19,44.07,29.17,38.61
02/11/2017,33.11,43.98,29.06,38.57
03/11/2017,33.10,43.29,29.05,38.58
06/11/2017,33.17,43.36,28.98,38.51
07/11/2017,33.12,43.62,29.09,38.44
08/11/2017,33.14,43.65,29.12,38.41
09/11/2017,33.11,43.43,29.07,38.37
10/11/2017,33.09,43.52,29.18,38.52
13/11/2017,33.09,43.43,29.14,38.54
14/11/2017,33.07,43.38,29.10,38.59
15/11/2017,33.05,43.44,29.17,38.95
16/11/2017,33.01,43.48,29.23,38.90
17/11/2017,32.87,43.48,29.18,38.79
20/11/2017,32.80,43.31,29.26,38.51
21/11/2017,32.83,43.49,29.18,38.53
22/11/2017,32.75,43.41,29.19,38.44
23/11/2017,32.71,43.59,29.41,38.66
24/11/2017,32.68,43.46,29.35,38.70
27/11/2017,32.68,43.53,29.32,38.93
28/11/2017,32.63,43.48,29.36,38.83
29/11/2017,32.58,43.55,29.21,38.60
30/11/2017,32.60,43.87,29.11,38.66
01/12/2017,32.66,44.18,29.04,38.87
04/12/2017,32.65,43.97,28.97,38.75
06/12/2017,32.61,43.80,29.03,38.57
07/12/2017,32.63,43.68,29.03,38.49
08/12/2017,32.64,43.98,28.80,38.39
12/12/2017,32.59,43.53,28.69,38.34
13/12/2017,32.60,43.45,28.75,38.29
14/12/2017,32.51,43.63,28.83,38.45
15/12/2017,32.52,43.71,28.96,38.31
18/12/2017,32.56,43.44,28.90,38.28
19/12/2017,32.78,43.84,29.10,38.62
20/12/2017,32.74,43.87,28.98,38.75
21/12/2017,32.72,43.76,28.87,38.83
22/12/2017,32.73,43.81,28.87,38.76
25/12/2017,32.73,43.80,28.90,38.80
26/12/2017,32.76,43.82,28.90,38.87
27/12/2017,32.81,43.89,28.97,38.92
28/12/2017,32.71,43.89,28.89,38.93
29/12/2017,32.68,43.99,28.98,39.03
03/01/2018,32.44,44.09,28.88,39.06
04/01/2018,32.31,43.70,28.68,38.81
05/01/2018,32.21,43.69,28.54,38.87
08/01/2018,32.15,43.64,28.41,38.68
09/01/2018,32.23,43.74,28.57,38.57
10/01/2018,32.23,43.63,28.72,38.48
11/01/2018,32.07,43.34,28.74,38.34
12/01/2018,31.95,43.28,28.70,38.48
15/01/2018,31.92,43.86,28.81,38.93
16/01/2018,31.95,44.07,28.82,39.15
17/01/2018,31.93,44.07,28.87,39.17
18/01/2018,31.96,44.18,28.73,38.96
19/01/2018,31.87,44.30,28.72,39.02
22/01/2018,31.89,44.24,28.78,39.00
23/01/2018,31.82,44.50,28.69,39.01
24/01/2018,31.74,44.51,28.82,39.04
25/01/2018,31.44,44.82,28.80,39.03
26/01/2018,31.38,44.54,28.69,38.99
29/01/2018,31.34,44.32,28.81,38.87
30/01/2018,31.46,44.21,28.90,38.91
31/01/2018,31.38,44.45,28.83,38.96
01/02/2018,31.36,44.50,28.69,38.91
02/02/2018,31.33,44.70,28.62,39.15
05/02/2018,31.49,44.47,28.65,39.22
06/02/2018,31.63,44.20,29.04,39.15
07/02/2018,31.47,43.92,28.79,38.95
08/02/2018,31.71,44.05,28.97,38.91
09/02/2018,31.83,44.40,29.23,39.02
12/02/2018,31.63,43.77,29.11,38.82
13/02/2018,31.56,43.69,29.06,38.78
14/02/2018,31.41,43.65,29.24,38.83
15/02/2018,31.30,43.84,29.32,38.97
16/02/2018,31.24,44.10,29.46,39.11
19/02/2018,31.29,43.93,29.43,38.88
20/02/2018,31.43,43.94,29.43,38.94
21/02/2018,31.52,44.09,29.30,38.87
22/02/2018,31.60,43.95,29.41,38.78
23/02/2018,31.47,43.89,29.44,38.74
26/02/2018,31.38,43.92,29.41,38.61
27/02/2018,31.28,43.70,29.26,38.57
28/02/2018,31.46,43.75,29.33,38.48
02/03/2018,31.46,43.38,29.63,38.60
05/03/2018,31.42,43.33,29.77,38.69
06/03/2018,31.38,43.47,29.54,38.75
07/03/2018,31.35,43.56,29.64,38.91
08/03/2018,31.31,43.53,29.51,38.84
09/03/2018,31.37,43.31,29.37,38.61
12/03/2018,31.32,43.40,29.32,38.55
13/03/2018,31.27,43.47,29.35,38.56
14/03/2018,31.18,43.60,29.26,38.65
15/03/2018,31.15,43.53,29.40,38.55
16/03/2018,31.23,43.51,29.46,38.42
19/03/2018,31.24,43.53,29.52,38.33
20/03/2018,31.19,43.77,29.40,38.48
21/03/2018,31.21,43.75,29.33,38.26
22/03/2018,31.18,44.17,29.50,38.53
23/03/2018,31.27,44.16,29.80,38.55
26/03/2018,31.18,44.16,29.71,38.55
27/03/2018,31.14,44.29,29.49,38.75
28/03/2018,31.21,44.25,29.56,38.73
29/03/2018,31.26,44.00,29.31,38.51
30/03/2018,31.23,43.83,29.39,38.44
02/04/2018,31.17,43.80,29.32,38.40
03/04/2018,31.20,43.87,29.46,38.40
04/04/2018,31.20,43.92,29.30,38.30
05/04/2018,31.22,43.96,29.21,38.33
09/04/2018,31.25,44.04,29.21,38.33
10/04/2018,31.25,44.17,29.23,38.47
11/04/2018,31.19,44.24,29.13,38.55
12/04/2018,31.15,44.20,29.14,38.52
17/04/2018,31.18,44.68,29.13,38.58
18/04/2018,31.23,44.65,29.11,38.62
19/04/2018,31.23,44.34,29.08,38.63
20/04/2018,31.26,44.01,29.06,38.57
23/04/2018,31.39,44.00,29.11,38.52
24/04/2018,31.52,43.92,28.97,38.45
25/04/2018,31.49,44.01,28.88,38.47
26/04/2018,31.58,44.03,28.88,38.43
27/04/2018,31.63,44.02,28.94,38.28
30/04/2018,31.50,43.39,28.86,38.19
02/05/2018,31.70,43.18,28.89,38.04
03/05/2018,31.73,43.14,28.92,37.98
04/05/2018,31.64,42.99,29.01,37.91
07/05/2018,31.77,43.04,29.14,38.00
08/05/2018,31.87,43.23,29.25,37.99
09/05/2018,32.07,43.39,29.29,37.98
10/05/2018,32.13,43.58,29.28,38.10
11/05/2018,31.95,43.23,29.21,38.05
14/05/2018,31.84,43.18,29.11,38.07
15/05/2018,31.89,43.24,29.04,38.04
16/05/2018,32.09,43.33,29.12,37.97
17/05/2018,32.03,43.40,29.04,37.83
18/05/2018,32.12,43.39,28.94,37.89
21/05/2018,32.21,43.31,28.99,37.83
22/05/2018,32.13,43.12,28.95,37.84
23/05/2018,32.08,43.05,29.03,37.72
24/05/2018,32.12,42.91,29.31,37.59
25/05/2018,32.02,42.80,29.24,37.48
28/05/2018,31.91,42.51,29.15,37.34
30/05/2018,32.12,42.60,29.55,37.10
31/05/2018,32.02,42.58,29.46,37.32
01/06/2018,32.06,42.58,29.39,37.46
04/06/2018,32.02,42.79,29.19,37.40
05/06/2018,31.98,42.59,29.11,37.38
06/06/2018,31.91,42.79,29.04,37.41
07/06/2018,31.90,42.86,28.99,37.62
08/06/2018,32.03,42.97,29.19,37.78
11/06/2018,32.04,42.97,29.24,37.78
12/06/2018,32.08,42.85,29.08,37.72
13/06/2018,32.12,42.94,29.06,37.72
14/06/2018,32.15,43.01,29.16,37.92
15/06/2018,32.38,42.91,29.26,37.45
18/06/2018,32.69,43.36,29.58,37.85
19/06/2018,32.69,43.35,29.75,38.00
20/06/2018,32.72,43.11,29.73,37.88
21/06/2018,32.89,43.28,29.76,38.03
22/06/2018,32.92,43.68,29.91,38.25
25/06/2018,32.96,43.71,30.08,38.41
26/06/2018,32.95,43.76,30.07,38.58
27/06/2018,33.01,43.66,30.04,38.48
28/06/2018,33.05,43.32,30.00,38.20
29/06/2018,33.17,43.45,29.99,38.49
02/07/2018,33.09,43.61,29.82,38.55
03/07/2018,33.23,43.63,29.94,38.63
04/07/2018,33.12,43.74,30.01,38.64
05/07/2018,33.21,43.92,30.06,38.72
06/07/2018,33.21,43.89,30.00,38.81
09/07/2018,33.12,44.02,29.98,38.92
10/07/2018,33.10,43.86,29.81,38.89
11/07/2018,33.26,44.10,29.99,39.01
12/07/2018,33.32,43.98,29.69,38.89
13/07/2018,33.24,43.79,29.51,38.75
16/07/2018,33.30,44.05,29.59,38.88
17/07/2018,33.26,44.02,29.58,38.92
18/07/2018,33.33,43.71,29.51,38.83
19/07/2018,33.36,43.59,29.58,38.83
20/07/2018,33.46,43.55,29.75,38.97
23/07/2018,33.34,43.79,30.03,39.10
24/07/2018,33.47,43.84,30.09,39.11
25/07/2018,33.38,43.87,29.99,38.99
26/07/2018,33.23,43.86,29.99,38.97
31/07/2018,33.31,43.72,30.00,38.99
01/08/2018,33.19,43.54,29.70,38.78
02/08/2018,33.18,43.50,29.71,38.66
03/08/2018,33.33,43.38,29.84,38.60
06/08/2018,33.24,43.21,29.86,38.43
07/08/2018,33.34,43.15,29.94,38.52
08/08/2018,33.22,42.98,29.83,38.55
09/08/2018,33.18,42.70,29.92,38.50
10/08/2018,33.25,42.64,29.97,38.25
14/08/2018,33.33,42.56,30.07,38.02
15/08/2018,33.34,42.36,29.94,37.77
16/08/2018,33.30,42.31,30.06,37.82
17/08/2018,33.20,42.25,29.95,37.77
20/08/2018,33.17,42.26,30.00,37.89
21/08/2018,32.81,42.07,29.84,37.78
22/08/2018,32.70,42.19,29.67,37.84
23/08/2018,32.79,42.25,29.60,37.91
24/08/2018,32.83,42.07,29.47,37.92
27/08/2018,32.61,41.90,29.33,37.90
28/08/2018,32.55,41.92,29.25,37.99
29/08/2018,32.67,42.04,29.37,38.17
30/08/2018,32.69,42.57,29.28,38.24
31/08/2018,32.75,42.63,29.50,38.21
03/09/2018,32.76,42.33,29.52,37.97
04/09/2018,32.74,42.09,29.46,37.96
05/09/2018,32.80,42.17,29.40,38.00
06/09/2018,32.79,42.35,29.46,38.14
07/09/2018,32.79,42.37,29.65,38.10
10/09/2018,32.85,42.44,29.61,37.94
11/09/2018,32.83,42.79,29.47,38.06
12/09/2018,32.81,42.70,29.43,38.03
13/09/2018,32.63,42.55,29.28,37.93
14/09/2018,32.59,42.72,29.11,38.07
17/09/2018,32.69,42.73,29.17,38.00
18/09/2018,32.62,42.87,29.15,38.09
19/09/2018,32.55,42.80,28.99,37.98
20/09/2018,32.37,42.54,28.84,37.79
21/09/2018,32.40,42.98,28.77,38.14
24/09/2018,32.47,42.52,28.85,38.12
25/09/2018,32.45,42.54,28.74,38.11
26/09/2018,32.45,42.74,28.73,38.15
27/09/2018,32.45,42.70,28.75,38.09
28/09/2018,32.41,42.39,28.55,37.72
01/10/2018,32.28,42.06,28.33,37.42
02/10/2018,32.33,42.13,28.38,37.38
03/10/2018,32.35,42.02,28.46,37.39
04/10/2018,32.60,42.16,28.50,37.39
05/10/2018,32.77,42.64,28.74,37.70
08/10/2018,32.89,43.12,28.88,37.85
09/10/2018,32.92,43.07,29.09,37.79
10/10/2018,32.89,43.28,29.09,37.82
11/10/2018,32.92,43.50,29.32,38.01
12/10/2018,32.70,43.27,29.11,37.91
16/10/2018,32.65,42.93,29.15,37.79
17/10/2018,32.55,42.90,28.97,37.65
18/10/2018,32.60,42.67,28.95,37.46
19/10/2018,32.62,42.48,29.02,37.37
22/10/2018,32.62,42.60,28.96,37.52
24/10/2018,32.80,42.57,29.16,37.59
25/10/2018,32.92,42.45,29.39,37.54
26/10/2018,33.01,42.31,29.38,37.51
29/10/2018,33.12,42.49,29.58,37.71
30/10/2018,33.27,42.60,29.54,37.84
31/10/2018,33.27,42.29,29.38,37.73
01/11/2018,33.03,42.44,29.27,37.45
02/11/2018,32.91,42.77,29.16,37.53
05/11/2018,32.89,42.74,29.06,37.45
06/11/2018,32.96,43.02,29.09,37.58
07/11/2018,32.92,43.16,29.02,37.64
08/11/2018,32.85,43.10,28.90,37.53
09/11/2018,33.01,43.10,28.97,37.49
12/11/2018,33.09,42.80,29.02,37.44
13/11/2018,33.03,42.51,29.03,37.11
14/11/2018,32.91,42.77,28.88,37.17
15/11/2018,32.89,42.74,28.96,37.24
16/11/2018,32.98,42.21,29.07,37.38
19/11/2018,32.92,42.25,29.21,37.54
20/11/2018,32.96,42.35,29.27,37.70
21/11/2018,33.00,42.23,29.27,37.54
22/11/2018,32.93,42.08,29.14,37.51
23/11/2018,32.99,42.46,29.21,37.62
26/11/2018,33.06,42.33,29.22,37.45
27/11/2018,33.03,42.30,29.11,37.41
28/11/2018,33.04,42.09,29.04,37.30
29/11/2018,32.90,42.19,28.98,37.37
30/11/2018,32.92,42.06,29.02,37.48
03/12/2018,32.83,41.91,28.90,37.23
04/12/2018,32.74,41.66,28.87,37.18
06/12/2018,32.80,41.73,29.08,37.21
07/12/2018,32.81,41.91,29.10,37.31
11/12/2018,32.83,41.32,29.03,37.29
12/12/2018,32.76,40.96,28.87,37.10
13/12/2018,32.72,41.27,28.84,37.17
14/12/2018,32.75,41.36,28.86,37.19
17/12/2018,32.80,41.24,28.90,37.06
18/12/2018,32.74,41.30,29.03,37.13
19/12/2018,32.70,41.41,29.07,37.20
20/12/2018,32.76,41.35,29.14,37.27
21/12/2018,32.64,41.33,29.33,37.36
24/12/2018,32.63,41.31,29.38,37.12
25/12/2018,32.58,41.38,29.55,37.15
26/12/2018,32.58,41.36,29.49,37.15
27/12/2018,32.58,41.22,29.34,37.03
28/12/2018,32.45,41.07,29.31,37.13
02/01/2019,32.37,41.25,29.56,37.08
03/01/2019,32.22,40.44,30.03,36.58
04/01/2019,32.07,40.53,29.75,36.55
07/01/2019,31.95,40.69,29.45,36.46
08/01/2019,32.01,40.86,29.44,36.63
09/01/2019,32.02,40.80,29.43,36.68
10/01/2019,31.93,40.82,29.57,36.86
11/01/2019,31.92,40.71,29.47,36.75
14/01/2019,31.93,41.01,29.48,36.60
15/01/2019,31.88,41.12,29.39,36.59
16/01/2019,31.83,40.92,29.35,36.29
17/01/2019,31.63,40.71,29.03,36.01
18/01/2019,31.68,41.11,28.98,36.09
21/01/2019,31.74,40.83,28.97,36.09
22/01/2019,31.80,40.96,29.03,36.12
23/01/2019,31.74,41.11,28.97,36.06
24/01/2019,31.69,41.44,28.93,36.07
25/01/2019,31.69,41.54,28.87,35.84
28/01/2019,31.49,41.54,28.79,35.91
29/01/2019,31.56,41.49,28.88,36.04
30/01/2019,31.46,41.18,28.77,35.97
31/01/2019,31.25,41.00,28.69,35.91
01/02/2019,31.32,41.03,28.78,35.82
04/02/2019,31.31,40.95,28.57,35.85
05/02/2019,31.31,40.81,28.47,35.79
06/02/2019,31.25,40.47,28.46,35.61
07/02/2019,31.27,40.42,28.47,35.50
08/02/2019,31.33,40.56,28.54,35.51
11/02/2019,31.41,40.61,28.60,35.56
12/02/2019,31.39,40.37,28.41,35.39
13/02/2019,31.26,40.32,28.27,35.41
14/02/2019,31.38,40.35,28.28,35.36
15/02/2019,31.31,40.06,28.37,35.32
18/02/2019,31.22,40.30,28.25,35.30
20/02/2019,31.11,40.60,28.08,35.28
21/02/2019,31.13,40.58,28.12,35.29
22/02/2019,31.26,40.74,28.23,35.43
25/02/2019,31.30,40.89,28.27,35.50
26/02/2019,31.28,41.06,28.20,35.51
27/02/2019,31.38,41.54,28.39,35.71
28/02/2019,31.48,41.87,28.40,35.78
01/03/2019,31.62,41.92,28.32,35.94
04/03/2019,31.79,42.06,28.38,36.12
05/03/2019,31.88,41.98,28.49,36.11
06/03/2019,31.81,41.81,28.46,35.94
07/03/2019,31.87,41.99,28.54,36.03
08/03/2019,31.83,41.65,28.56,35.63
11/03/2019,31.71,41.12,28.55,35.58
12/03/2019,31.67,41.82,28.42,35.63
13/03/2019,31.65,41.43,28.45,35.71
14/03/2019,31.65,41.97,28.40,35.82
15/03/2019,31.75,42.02,28.40,35.91
18/03/2019,31.67,42.07,28.38,35.84
19/03/2019,31.66,41.99,28.44,35.89
20/03/2019,31.71,42.02,28.41,35.97
21/03/2019,31.64,41.82,28.60,36.14
22/03/2019,31.72,41.66,28.66,36.07
25/03/2019,31.60,41.69,28.77,35.68
26/03/2019,31.56,41.66,28.66,35.70
27/03/2019,31.71,41.81,28.68,35.68
28/03/2019,31.88,42.02,28.92,35.85
29/03/2019,31.81,41.61,28.72,35.72
01/04/2019,31.69,41.32,28.53,35.57
02/04/2019,31.74,41.47,28.49,35.54
03/04/2019,31.75,41.72,28.49,35.61
04/04/2019,31.75,41.84,28.49,35.69
05/04/2019,31.84,41.68,28.51,35.73
09/04/2019,31.86,41.66,28.61,35.86
10/04/2019,31.82,41.55,28.61,35.81
11/04/2019,31.77,41.61,28.60,35.81
