R_SG,R_TH
0.489075927,0.308692809
0.601330402,0.736456397
-0.633308357,0.89758015
0.484493255,3.00538015
0.28095307,0.293811964
-0.240487996,-1.678225585
0.012961076,-0.274961507
0.160499506,0.526786048
0.34875632,0.623529347
0.951984448,1.351775916
0.760339722,-0.195137142
-0.42148274,-0.196814773
-0.343501538,-0.997780874
0.503450697,0.849915172
0.169690154,-0.050635871
0.370316074,-0.223623574
0.842570365,-0.003904852
1.014661654,0.801197
-0.563689786,-0.806403706
0.493355054,1.89415964
-1.062902208,0.314993023
0.50108496,-0.140157764
-0.847734806,-0.227217703
-3.326909367,-2.135091793
-0.837080235,-0.536706703
1.382373037,0.064294761
-1.841714977,-1.861491798
-0.328252392,-0.263610545
-3.148099266,-2.976891904
0.530721969,0.381635155
0.287704931,-1.819228559
-1.326191715,-1.847232643
1.673211568,2.322226551
-0.209214947,0.567030454
0.066783438,-1.061631382
-2.390377024,-0.636510766
0.118644117,0.12255853
1.361618333,1.718224153
-0.504282488,-1.307972931
-0.71874671,-1.579954576
-1.4574249,-1.98818282
-2.507148992,-1.846296534
1.740450229,-0.77561234
-2.458705395,-3.602242031
0.94958275,0.251735641
3.057329782,2.59889333
-0.253489837,-0.861846596
-1.737633203,-1.974866319
0.106942465,0.45660771
1.277434387,1.463671799
-0.702595935,0.030329684
1.057541532,-0.037913542
-0.438470966,0.063686543
-0.287997345,1.072012317
1.51852917,0.584670191
2.016592052,1.100215718
0.117776218,0.858966746
0.428485265,1.529228205
-1.01050761,-2.006989793
0.98355123,1.203215263
-0.120166776,-0.414524945
-0.27356997,-0.227627665
-0.645520538,0.214509374
-1.083962973,-2.014261687
-1.390303034,-1.611813623
-1.851133723,-1.303827204
0.584873638,0.999551214
0.341346897,0.080321898
1.767118336,1.331777981
-0.511893036,2.473053021
0.154643224,-0.284781896
1.359950705,0.669045065
-0.051933269,0.372661332
1.581160014,0.70813348
-0.624527583,-0.634346086
0.656019847,0.008677292
-0.015949387,-0.655806654
0.365378859,1.031101195
0.12624516,1.289749411
0.236991499,0.025597634
-0.10846671,0.293902798
0.194506375,0.910283956
-0.831425231,-1.940596532
0.245135213,1.464613039
-0.409302897,-0.104512403
0.523494008,0.618420707
0.699422844,-0.430659038
0.51996613,-0.07336861
-0.655649988,-0.361986227
0.553323873,0.052399398
-0.352496201,-1.180664711
-1.063370442,-0.840183912
0.289836343,-0.440165773
-1.072084297,-1.029764059
1.158464367,0.60951289
0.652361992,-0.252416694
0.80961334,1.727839067
1.155653193,1.012887507
-0.028967277,-0.345998936
0.269903557,0.122589213
-0.840240877,-1.348154544
0.189411744,-0.014440225
-0.865439069,-0.932911611
-0.052655803,0.251858132
0.834000466,1.505133216
0.435250339,0.539939605
0.116646313,-0.193928393
1.18686515,0.750803385
-0.541427497,-0.472861118
0.000787944,-1.432149083
-0.702151237,-1.580496851
0.134406757,0.735141606
0.083566182,0.274835308
1.254958542,0.636917168
0.392909417,-0.742980976
0.034651721,-0.262008884
1.207230095,-0.329941757
-0.261489405,-0.292894592
0.371426414,0.893567049
1.470547437,1.121658383
0.295608802,-0.161114023
-1.054496653,-0.337453271
0.992574341,0.991800687
-0.228765128,-0.191842462
-0.036726774,1.683888341
0.981294098,0.334806041
0.107566588,0.708111218
-1.200259357,-0.892256506
0.178783863,1.119299818
0.947653043,0.295913692
0.704148027,0.568525237
2.036134395,0.482983044
-0.428023542,-0.374073848
-1.415847083,-0.973348125
0.376389887,0.516237616
1.324766182,1.157355023
-0.248685388,-0.252072193
-0.317973455,0.447538264
0.25020925,0.354416947
0.733435799,0.542815826
-0.507611601,0.004060007
0.375486904,0.663620774
-0.010198692,-0.462180884
0.070277014,-0.486039204
0.459042919,-0.402529951
0.64072454,0.024524497
0.747124656,-0.124046663
0.524982361,0.106335129
-1.495930012,-1.034050397
1.129124403,-0.238454707
0.963631878,0.658842742
0.298491886,-0.069942061
-0.837393387,-0.695216837
0.924021957,1.47959889
-1.887864196,-1.002751239
1.373332332,1.152368383
0.429664785,0.447512986
-0.087759959,0.313420591
0.516288101,0.144221398
1.542042551,0.498452608
0.233921464,-0.083126639
-1.271401951,-0.618913767
0.995675839,-0.363712973
-0.334374381,-0.443923267
1.107860232,-0.351647516
0.513376769,0.529725006
1.090815654,-0.782638774
-2.257148688,-16.06325273
0.808855364,10.57703073
0.000342368,-2.259446097
0.735093013,0.620758254
0.004757924,1.228622571
0.634172098,-0.122039823
0.075615136,-1.099233427
0.751013729,-0.076459348
1.723605275,-3.075465113
-0.459949933,-1.687268033
0.173141907,-3.138747643
-0.963344897,0.892233397
0.277946703,-2.730124705
-1.58140493,0.891032674
0.287986386,2.438409566
1.318013721,1.259230877
0.876480257,1.628275172
0.086601617,-0.06249
-0.018104403,-0.677699038
0.786650415,0.523593468
0.366124627,0.499597402
2.326224854,-0.464483166
-0.391838796,-0.667751432
0.551954724,0.97866094
-1.329652574,0.538749435
-0.674268294,-0.464213947
1.324526936,-0.56878551
0.04313671,-0.065778909
-0.150260106,0.084128094
2.904713585,2.500432237
0.17512813,0.568022821
-0.002171698,-0.117206348
0.413322879,0.252046154
-0.58379308,2.334349124
0.097225358,0.57553078
-1.578103111,0.314490505
-0.674093716,-0.71658076
1.044017336,0.771049335
2.184493288,-0.571963907
-0.479550709,-0.846683834
1.735887791,0.633156514
-0.144626806,0.177490505
0.654315147,-0.411740218
-0.0761518,-0.298667817
-2.321226431,-0.692094702
-4.036740286,-1.002153742
-0.373423191,0.511148396
-0.448527161,-0.232417986
-1.380829951,-0.706445159
0.742497673,-0.575633185
2.049366085,0.239877941
0.677287068,-0.120612009
1.231997803,0.177145328
-0.749974343,0.421503192
-3.403036954,-0.680628566
1.346516088,0.54872882
-0.838834451,-0.484629598
1.444185213,-0.285034405
0.11203368,0.390782808
1.237467107,-0.328035364
2.002200151,0.78548455
-0.426126618,0.436187971
-0.039623298,0.184253054
0.918209928,-0.069239328
-1.005623886,-1.414379363
0.843779255,0.384885532
0.073063662,0.310704687
0.46530022,0.873406718
1.286999356,1.011610574
1.345983639,1.015899235
0.387496405,-0.154400071
1.605167094,-0.567697865
0.663090803,0.134975311
-0.058451846,0.811802982
-1.411117565,-0.380524545
1.256054734,0.370453544
-0.437518029,-0.397895717
-3.261946572,-0.73070278
2.086381199,0.043643982
0.82410844,-0.196548097
-0.412835127,-0.102066119
-0.351481689,0.700696292
1.306157659,0.070958449
-0.243626957,0.623423622
-1.103875325,0.580950804
2.623489222,1.525858697
1.012637683,0.915630192
-1.344430406,-0.499542776
0.392053236,-0.927315757
0.477898852,0.127345293
-0.646023605,-0.041015778
1.559612615,0.744147527
-0.74597045,0.152934191
0.747969801,1.169408349
0.69279083,0.374819772
-0.372554215,0.604214813
0.059485777,-0.074125935
0.718145612,0.622867331
0.540653791,-0.211750159
-0.811089368,-1.446365972
-1.243586896,-0.219465869
0.764003716,1.214883608
0.389464234,-0.019234468
-0.453241017,1.311794075
1.053632905,2.21690397
0.870696764,2.188288351
-0.180362872,-1.308796112
-0.256422972,-0.153946386
-0.490009532,-0.077721064
-1.555604607,-0.904144944
1.531069193,0.285496326
0.45251238,-1.43301263
-0.290182918,-2.288504113
0.623471243,1.13991368
0.216085143,1.260174331
1.183366921,2.906623237
0.158823417,-0.316344268
-0.02424837,1.728925263
0.297737199,-0.115882328
-0.664659429,-0.536090417
-0.974199272,-1.032446987
-1.554617028,0.372284228
-0.557564099,0.524068639
0.929343844,0.862675495
0.281383054,-0.114508495
0.06029409,2.028741131
0.536254563,2.591305661
-0.409305091,1.455818069
-0.089213729,-0.184311733
0.289022418,1.020349248
1.801770338,1.408852042
-0.176623881,1.675084978
-0.703511853,-1.427816341
0.820560044,-0.285181982
0.825648273,1.793343462
-0.037767658,-0.240062578
-0.059691032,-0.019836755
-1.854367292,-0.861432718
0.574523149,-0.271095509
1.28888223,0.386382858
-0.439978587,1.410282777
0.815841292,2.102660097
-0.865642569,0.3060186
-1.492000111,0.05769851
-2.46123025,-2.355150223
1.561315514,-0.443325897
-3.3229552,-3.105557179
0.109215306,-0.382267139
0.016881321,0.892081551
-3.767663862,-2.644082432
-0.211163291,-0.180338275
0,2.094800908
3.311010427,-2.410869624
-1.594458166,-0.864745874
0.812661886,-1.37867646
-3.40401403,-2.538822622
-3.7695443,-3.047572548
-0.682811624,1.024453831
5.942157768,4.334932212
-2.86142031,-3.549543165
2.834929765,2.586612702
1.476624946,0.897253994
-0.043321129,-0.098595652
0.562011219,0.05689397
-1.350103105,-0.374831069
-0.249788229,0.484734377
-0.405961665,-0.058094747
2.137685176,2.695843065
-0.197370523,0.854664196
-0.300490593,-1.144060791
2.023777717,0.447901522
0.607137591,-0.576242729
0.658806155,-1.037693637
-1.359163538,-0.576860907
1.519540688,0.586842192
0.329112124,0.057373064
-0.048213464,0.633896846
0.908993874,0.599118558
-1.713787415,-1.152000849
0.041414656,-0.013705543
3.298041733,1.145998803
-1.172562904,0.447389544
-0.288667202,1.952774355
2.69607654,0.599514991
-0.390978273,-0.159120445
0.694719292,1.097904549
1.756494026,-0.160004775
-0.230157762,0.290190011
1.313168459,0.820984958
1.022919087,0.112550572
-1.038898122,-0.334505391
1.182975754,-0.191817797
1.832655052,0.397348402
-1.28118186,1.262629788
1.723147026,0.511917917
-1.876655484,0.86189127
1.594786616,1.582655926
-0.47898584,-0.229719483
-1.213634668,0.843091071
0.758390396,-1.124201018
-0.785423063,-0.883454147
-1.633079282,-0.104988084
-2.850833469,-1.813497324
0.177734915,0.688251506
1.577464721,3.117082333
1.72253677,0.125278257
1.270677179,2.261369573
-0.559974055,-0.918933397
0.190685407,0.068359485
-0.056247258,-0.502760712
-2.347265853,-0.933748931
-1.222410456,-2.431083964
0.351408169,1.529160011
-0.274329947,-0.683809795
-1.96416279,-0.756028711
-0.052768691,0.114398164
-2.490709969,-1.463831226
-1.020535323,-0.496631031
1.412518235,0.447891301
-1.351537888,-0.697719236
-1.058902292,-0.756783835
-0.853393926,-2.134338047
0.775187495,-0.131231245
-2.684426246,-2.744381854
-1.030627373,0.1534274
0.391940575,1.889748656
2.748795271,1.029561969
-1.352943971,-1.182545171
-0.086616561,-0.300576432
3.169101382,2.916162734
1.230105132,0.193940601
0.008235326,-1.82651302
0.179021614,0.266753339
0.697136609,1.4119732
0.151888082,-0.450616802
0.86974347,-0.111782345
-1.114565744,-0.759615247
-1.99023153,-0.119963066
-0.372317651,0.396528801
-3.30883536,-2.270928656
0.468550747,-0.456017266
-0.355898185,-1.102007594
1.206745812,1.065141234
2.18627865,3.336059909
0.114813383,1.282750306
-0.906546996,0.706369593
0.445922581,-1.778927263
-1.871077641,-1.234200436
1.19184714,-1.320183106
-2.495546132,-1.644188645
-0.442065302,0.417284556
0.187346676,1.075885292
-1.724744837,-2.968788293
-2.127517421,-0.670188069
-1.99481878,-1.44629305
-3.093403498,-0.77112104
2.626325251,2.230053119
-1.141244231,-0.199883679
-6.216502806,-2.974130018
-1.749789617,-3.314473166
6.206188229,-1.763167054
3.523635872,4.185251005
-3.820131824,-2.042515557
0.290266434,1.402076022
-1.648651458,1.134138017
-0.611191214,2.681541551
3.147071888,3.42559767
-1.264345189,-0.47923809
-3.566309142,-1.628934296
-2.195851866,1.190922143
1.999887173,1.645285134
0.793432088,1.447593437
3.204541667,0.325003897
1.404917252,-0.658325462
-0.173039016,-0.201012395
0.476268412,1.280269924
-2.326024189,-1.021208694
0.717972229,-0.032648323
0.533566651,1.42653716
0.419354718,-0.486432856
0.538538115,-0.315592057
-0.658174409,1.204200531
-1.56381248,0.431310951
-3.356606062,-0.336357709
-0.235023362,-1.374899968
-0.305637024,-0.776391103
0.245338269,0.330370787
-1.785601191,-0.744570766
-1.041239525,-1.832727472
0.851615695,1.620713258
1.975910439,0.870769333
-3.927828968,-1.546356614
1.185580167,0.457010628
-1.642862638,-1.390979972
1.451415639,0.689291576
-0.013058539,-0.574079194
3.283752775,-0.04829871
2.442774778,1.601174544
-0.165793537,-0.334579158
0.995952037,0.657107081
0.221228071,0.268182889
-0.812686821,-0.991361182
1.294390295,0.77177152
6.351244625,0.285009319
-2.329853931,0.117405711
-0.50544511,-0.227674669
-0.799879543,0.248236739
-1.308670894,-0.079852881
-0.816341676,-0.632602266
2.011544906,0.742685808
-1.267404114,0.756411392
1.24917336,1.435565304
-0.045751436,-0.003548553
1.468269504,-0.405362714
0.507682365,0.950361763
0.20717536,-1.464758839
-0.511349501,-0.40072543
0.365964205,-0.25442558
0.388995347,0.507009914
-0.918426472,-0.334122044
-0.777517109,-0.141649884
2.766828176,1.277171813
0.390140591,0.317351567
-0.611329999,0.339915585
-1.783253495,0.171877985
-0.311024563,-0.407807835
0.571728358,-0.531698836
0.728747911,-0.349688135
-0.153391273,1.144413101
0.278491705,0.782615241
1.056310722,1.705778523
-1.291979153,0.400195471
-0.093171884,1.179756688
-1.133744779,-1.097393783
-1.232227541,0.119991101
-0.605580564,-2.169342571
0.387544405,-0.140154193
0.557928379,-2.678133992
0.889804331,-0.286126668
1.002306373,0.365327939
-0.14324517,-2.850783428
-1.075697972,-0.415564454
-0.60870887,0.254985347
0.289551048,0.11119761
0.090293173,0.923092933
-2.012987764,-1.44804152
-1.666522687,-1.707688351
0.451329917,-0.035362466
-0.877551404,-0.108691542
-1.353086042,-1.037227115
1.906820532,0.630482973
-0.286225126,-1.331853323
0.390552757,-1.481643012
-1.572449622,-3.087368936
0.305281605,3.499192487
-0.757741514,0
-0.571929299,-0.672041155
0.822358125,1.902571379
-0.190027154,-0.519060162
-0.843548559,0.172889884
-0.283563191,-0.924685412
-1.411421555,-1.122607629
-0.891017667,-2.378021202
0.418847692,0.118504168
1.427256982,-1.692505741
-1.632131119,-1.109394335
1.068194794,-0.189799382
-0.551279922,0.101178811
0.866792652,1.161050126
-0.779292431,-1.828219642
-2.558872421,-3.353806427
0.161311138,-3.438851957
0.43673801,-0.816795974
2.479084605,3.370590261
-0.982818198,-0.752130312
3.009611029,1.742409426
-0.035924787,-0.383944121
-1.864201681,-0.872949369
-0.43029105,0.008752735
-0.821130315,-1.291988667
1.339992452,-1.014392753
0.141755572,0.95378893
-0.808130902,0.345392895
-1.037339707,-0.589658333
-0.542832527,-1.125374266
0.914176349,1.374075376
-1.820205493,4.198343999
-0.96309841,-2.098855743
0.633775309,1.75517375
-0.482511695,-0.189387254
0.173049462,0.568506363
-0.682562463,0.266085587
-0.736215492,-1.459401859
-1.765231464,-0.849806347
0.852538128,-0.185321977
-1.400881429,-1.978726621
0.36161216,0.795022075
0.372016739,-0.548478359
-0.965335105,-1.377775818
-0.077601311,1.051381152
-0.522231172,1.006764365
1.802680031,0.235505898
0.690687593,-3.710385062
-1.917917637,-1.463247026
-3.018655555,0.754153699
-1.993812514,-1.391634345
4.660847664,3.028917135
-0.887117008,-0.308440215
-1.918625518,-1.223530406
-3.147700783,-1.342219576
1.154983085,1.158996634
-3.327035776,-1.843149816
-1.015372569,-2.814819407
-1.726837318,-3.158756559
-0.00330681,-0.789704814
5.620287065,3.991682466
-0.585516644,-1.668695726
-2.693843381,-1.020667382
0.044003868,1.982680437
-1.355611352,0.114371333
-1.350186296,-0.349969312
-2.100311869,-2.897945897
-0.102960657,-0.793105015
-2.654348354,-1.093901806
-5.770349024,-6.702161729
0.424771743,-4.27455844
-6.838785276,-7.127054265
3.341445014,1.541856349
-7.625439358,-10.09944179
6.363894915,5.2517211
2.471669302,5.00360225
-3.291841512,-3.92406826
-5.396525453,-0.786051189
-3.796565851,-1.352966773
3.180692096,1.189561198
-0.954927062,0.385042433
-5.32793722,-2.870868645
-12.92785736,-7.211594949
4.054100421,-8.388494923
0.282231311,-3.551940143
7.530528217,6.099358851
-0.428797329,1.9931798
4.870523082,7.548747299
-2.911791736,1.859318459
2.116066205,-0.056831845
-2.691037164,1.21050278
2.405422966,0.189913086
1.148735725,-1.601772904
-4.22925557,-3.144626286
-1.27822357,-1.505706058
-1.612701219,-0.513134345
0.208842593,-0.810715086
-0.539785454,0.981284923
-3.319093126,-3.334500789
-1.605685245,-2.766688635
-3.149482458,-3.654626766
2.939727266,0.924996486
-2.547671753,-2.907188903
2.0137902,1.473091152
3.441092341,0.856345838
-0.035655313,-1.378313095
1.280843745,3.039455852
-2.474124096,-2.755106397
-3.066849756,-0.925171073
0.084762563,1.435480406
0.189388806,-0.012726046
6.529188155,7.575928118
2.23074338,0.193305105
-3.04564494,0.042382859
1.958470608,2.847555628
0.412163031,1.87001834
-0.15724245,0.141374498
1.098875304,1.287810503
-0.193633526,-1.048155313
-2.815130409,-2.935211682
-1.215517376,1.445455594
0.719338194,-0.2796823
-0.657311903,1.682153936
2.576609965,0.745056872
8.351172218,6.189451635
-0.584079419,-1.164074332
-1.74373989,-2.177180569
-2.857113755,0.446126237
-1.188357322,-1.292099916
-1.66211287,-1.373039358
-0.815703477,-4.284387666
0.164467192,1.305381977
-3.497839852,-3.061098126
1.536785124,2.075620681
0.951281674,0.117118889
-1.361263082,-0.58004536
-1.099813005,-0.453484038
0.249026728,1.619356835
-1.387176044,-1.089722755
4.686034826,3.363624614
0.036231884,-3.022814631
-1.152811221,0.616486615
-1.998106025,-1.612232346
-0.264965894,0.544152872
-0.163540961,0.092327585
0.628666232,2.494917693
-0.705546652,-0.274911165
1.090730934,0.209631869
-2.17271596,-0.784424128
1.219858222,1.159760292
-1.473003357,0.194977707
-2.578322911,-1.903183362
0.79903617,0.314415515
-1.323634361,0.458456126
-2.134504431,-1.586266129
2.216712016,0.073591982
-1.001509081,-0.84727683
0.145455471,0.674710263
0.040195039,-0.531068694
-1.405242421,-0.097283032
-3.930473607,-3.537937973
-0.319408745,-0.826899277
1.030322993,1.14809613
-1.678143711,-0.179647221
-0.364145322,0.573738754
-1.825404902,-0.501841134
1.321201596,-0.721313026
-0.798926571,0.15190792
5.471154813,2.322002803
0.556287467,-0.042382859
-1.735303531,-0.540778005
1.078808665,0.914539915
0.564415571,0.356005622
0.75806987,0.447887284
4.119564411,1.96593142
2.507830765,-0.002282245
-0.862860781,-0.28340285
3.890395461,0.566004798
-0.749336497,0.320378366
-4.243060713,-2.575940041
1.592026818,0.441296733
0.133441125,-0.327302141
5.76837211,2.94849834
0.967390781,0.692916158
-1.020084689,-0.783258562
-1.027794958,0.227957622
2.466581517,0.112658297
3.400089904,1.984369046
0.253939228,0.841976022
-1.151306265,2.054065371
0.659208682,0.021444042
-2.350362572,-1.24273444
0.894861766,1.174097313
-0.384074076,1.704060891
-1.865252119,0.193876106
-0.562446686,-0.479050414
2.250517347,2.254806786
3.75178291,1.679712171
5.492911434,2.920193471
7.147970057,3.281785851
2.831007295,0.869761019
-3.426158104,1.403729889
0.553839495,1.733826266
0.328183234,1.489205011
-2.933766612,-4.848715785
0.829214327,1.389972118
1.536886512,1.173044899
3.94522075,2.963679691
0.392088104,0.883821547
-2.601364041,-2.277206619
1.539444796,0.952137698
0.983448105,-0.635566588
-1.272472093,-1.430686679
2.961357201,2.316832524
-0.570119286,0.003600879
1.562541933,0.892607016
2.16565592,3.432496149
-0.356928274,-0.984171232
0.514362672,1.374800089
-0.888228047,1.930578309
1.412478385,1.831176968
-2.649175548,-0.753780756
0.690501658,1.275105042
1.744368848,2.730068603
-0.394299311,0.402678673
-0.199206602,0.235740222
-2.578531015,-2.681402435
-1.233532554,-2.545525789
-0.732960705,-1.758762823
-1.519331012,-2.716820651
1.595464827,3.200176483
-0.275765026,-1.14236218
-1.81709065,-2.159543712
2.346802308,2.011741808
1.025891802,1.564838293
0.670505779,0.876607097
-0.033656087,0.968773236
0.686838631,-0.687196219
-0.529442831,-1.868455404
-0.912015013,-0.502608118
-1.753738318,-1.312823444
2.09493187,1.057132467
0.01603262,-2.780618512
-1.807412436,-0.616706132
1.918703269,2.666123014
3.356506724,1.734757516
0.48429884,-0.874770656
1.2392594,2.268409604
1.030884227,2.903211059
-0.074127176,-0.627709458
-0.142706888,-1.922165053
1.380567459,2.308411258
1.93416985,0.334303941
1.691987081,0.582760746
1.822112826,0.666244328
-0.764334931,-1.144865517
1.226292739,1.143257684
0.869063273,0.329066471
0.840322198,2.754969048
-1.23369417,-0.031185194
-1.595668219,-0.167006181
-0.204672202,1.403809399
-2.024977703,-0.77470022
1.86340192,-0.183340894
0.64780289,1.94970371
0.66073531,-0.218332364
-3.304218127,-3.452103647
0.850270097,1.289022014
-1.765687754,-1.410922087
1.447780756,1.524875097
-0.576363697,0.56782536
2.616690474,1.320685231
0.245837989,0.345391813
0.368578647,0.429309351
0.523654781,-0.897250198
0.02157036,0.699570587
-1.771694249,-0.436275576
-1.02433575,0
1.10018156,1.730792035
0.932003184,0.43030165
0.807350245,2.096332819
0.639415848,1.333062017
-0.392741388,0.556470023
1.182948628,1.072450008
-0.036919291,0.669078972
-1.552062159,-1.924274676
-0.050775464,1.26515126
1.355986159,1.00325588
-0.068075304,-0.143714624
-0.928113178,0.624079614
1.426011022,2.33359387
-0.691529775,-0.271407785
-0.172975044,-0.961313787
-1.268707719,-1.774313387
1.28710757,0.900179513
0.347084616,0.248540998
-0.567730291,1.36292086
-2.011101671,-0.323809938
-0.801814537,-0.844062307
1.084000591,1.782288222
0.866865747,1.429458743
0.617531165,0.283993596
0.058829521,0.380978394
1.048579075,0.665899587
-0.2951596,-0.692681595
1.334703565,-2.056711246
0.135408636,-5.443033086
-0.148701107,3.461731347
0.132107728,2.000439448
-0.022497644,-0.824868629
-0.686206807,-1.283002446
-0.393710086,-1.065191005
1.283686141,0.432215457
-0.817580213,0.379986015
-1.703799815,-1.49316481
-0.631287256,-1.987081628
0.712417652,-0.706737276
-0.215234122,-1.177295867
-0.906787709,-1.298970483
1.028055482,2.646863846
-0.730963336,-0.657743251
1.091629659,2.422359015
1.314394651,2.103313121
0.52657232,-0.742786601
1.205220874,1.36037439
-0.519147191,-2.99466752
0.036307159,0.230816202
2.054841964,1.198522617
-0.681231008,-0.028302554
-0.722690482,0.100437832
0.4996531,-0.971819424
0.099631733,-0.7408662
1.307349241,-0.698586909
-0.641825411,-2.076715714
0.461526582,2.838569193
-1.102429501,-1.442019457
-1.095683963,0.485889813
1.411235708,2.993619207
0.912119758,-2.351339518
0.422516741,1.903867268
-0.613304918,-0.746939756
0.388351391,-0.394173604
-0.166455956,-0.589870604
0.126474661,1.277236943
-0.043212049,0.863184405
-0.030009432,-0.014090659
0.542705911,0.893633415
-0.023457492,-0.027936473
-0.944993533,-0.089449195
1.319300571,1.282344934
0.626261892,0.742679799
-0.135933223,-0.355522986
0.631612848,0.889856103
0.49184092,1.145099817
0.347855476,-1.03204004
0.512270119,-0.308149846
0.884984357,-0.023217859
0.349014245,0.49324277
-0.590034807,-0.149623249
0.325907886,0.587682118
0.367810069,1.07544562
-0.595593968,-0.229193434
-0.955474502,0.201075149
0.72923278,0.358250838
-0.037814072,-0.387716571
0.123702004,0.049551029
0.030901606,-1.403583853
-0.681705347,-0.637482748
-1.467616621,-1.765980317
-1.102875204,-0.682444086
-0.28412036,-0.520889355
-2.571448808,-1.236515879
-1.251074319,-1.609091408
1.882213862,-0.1072324
-0.448117515,0.985386002
-0.895688928,-0.356675818
1.603108501,1.937680121
-0.720897816,-0.727575063
-2.262951772,-1.594087976
0.37417426,-0.481334746
1.890234706,-0.320237832
-0.387998465,0.366732566
0.701166498,1.011700901
0.191200832,0.37604821
1.266368563,-0.077390511
-0.894087653,-0.262714145
-0.436094808,0.684767377
0.011605556,0.762320224
0.905780731,1.376149143
-0.736203185,-0.055914341
-0.471396862,0.268104163
0.834945581,2.218957614
0.381279276,0.252004247
-0.50761256,-0.57577281
0.776763713,-0.943104916
1.574471711,-0.508223355
0.175181703,-0.211249088
0.797993652,0.287578084
0,0
0.664040116,1.71922429
-0.24428013,0.20297384
0.765934055,2.336306609
0.786491735,1.757922113
-0.183774421,-0.855333965
0.060381089,2.03057296
-0.913720336,-0.302552531
0.568783415,1.316003118
-0.666436629,0.517521646
0.069613647,-0.274998264
0.618158371,-0.706228467
0.783495171,-0.962426636
0.144988622,2.230575751
-1.578152787,-0.104009446
1.905904208,1.678765909
0.858008444,0.848731694
0.662138446,0.552821655
-0.837134318,-3.595617076
0.295864186,0.728274242
0.174815228,-3.710052989
1.003290304,-3.305445678
-1.550267973,-1.349810231
0.687951824,5.291942062
-0.461253259,-1.038332784
0.438442352,0.43843839
0.261342578,-0.87085577
0.471699775,1.285141328
-0.365013835,-0.306616066
-2.013667602,-1.655358046
0.915632644,0.493782156
0.525818503,1.359542537
-2.499538718,4.275278249
-2.143674564,-1.467686622
-0.655038062,-2.149651575
2.08265224,1.358244206
-0.795033945,-0.898694119
0.789826344,0.210892749
-0.431784257,-0.931012328
-0.444163278,0.291792253
-0.756564631,-2.040739656
0.375482121,0.905270592
-2.484960278,0.711830751
-1.843130448,-2.812385244
-2.726386103,-3.141633916
1.698680923,1.055014854
1.607181393,1.137631453
0.469749421,1.767863694
-1.359191669,-1.275371832
0.445710005,1.175379156
2.387344772,2.148350024
0.465716791,0.718079889
-1.965740408,-1.518970256
-0.19168905,-0.321632694
-0.029495249,0.893790206
1.222736567,0.515542428
0.599370144,0.180788364
0.775871489,1.493566083
0.004967816,-0.097342307
1.014280162,0.800254429
-0.105080234,0.342644277
-0.371652695,0.317482669
1.826930848,1.779860743
-0.463360989,-0.240963972
-0.043528603,0.296774812
-0.819777055,-1.666590636
0.141422141,0.060496832
0.641427807,1.342890017
-1.391169966,-0.662307767
0.18249694,-0.223001846
0.305650184,0.657551685
-0.005977276,0.18175033
0.840335195,1.418936468
-0.244019636,-0.103054849
1.254579529,0.354112792
0.688647309,0.369925399
0.278990817,-0.120716264
0.115476216,-0.276121767
0.819862078,0.267580755
-0.314092342,0.180426245
0.480236533,0.790997476
-0.416727972,0.345006796
0.108245133,-0.723953343
-0.766681203,0.787757647
1.005829867,0.250009145
0.600426149,0.864191842
0.198560419,1.586885099
0.201181674,0.011713305
0.410160644,0.09482724
-0.332478775,0.144993653
1.242045391,0.855148579
-0.340077251,0.150492602
-0.428811422,0.330288667
0.162765924,0.870139684
-0.38988223,0.017142955
-0.360240215,-1.510661882
-1.180757118,0.024360395
-0.535463315,-0.186914857
-0.346601859,0.6059115
-0.13658001,1.631379977
0.934181566,1.26578966
-0.349807011,0.301375463
-0.357870017,0.096159229
-0.107371728,-0.485092508
0.126508719,-0.669313356
-0.02323825,0.179599169
0.43890457,1.59759789
0.621461344,1.025412019
0.86769828,1.059611115
0.128319187,0.130443308
0.530955195,1.011659911
1.060777131,0.174060707
0.049747393,-0.822464362
-0.815877505,-0.001082386
0.359978512,-0.25902679
1.462642,1.673404558
-0.593906374,-1.684257137
0.731414053,-0.03147914
0.173732028,0.267798736
0.14973977,-0.055235755
0.46661797,1.521313885
0.022934706,0.827755084
-0.419794021,0.221975674
0.309271419,0.505530303
0.669661904,1.104290959
-0.518774077,-0.333031831
0.279847621,1.076260311
-0.270808043,0.580993434
1.068320019,0.335742531
0.844423665,-1.478305695
0.155384449,0.52340435
0.872427583,0.997811469
-0.736861336,-0.830816615
-0.421203821,-0.797278394
0.318835114,1.51055916
-0.445130211,-0.078775203
1.66263245,1.575923115
-0.22322345,0.112771368
0.289094773,0.344573317
-0.720380718,-1.324482561
0.345803946,0.531091301
-0.412466213,-0.117326981
-0.492537274,0.069805912
0.316864446,0.34729268
-0.349112108,0.382240391
-1.21301526,-1.22021716
0.163738388,0.331779585
0.418359953,-0.280977418
1.564722206,1.8896774
0.409538108,0.232972696
0.612419783,0.853563491
0.474535636,1.702056428
1.837466901,1.746945551
0.399455627,-0.213603979
-0.738169447,-0.504348313
0.126089437,-1.198775057
-1.264723774,-1.073851547
-0.468500425,1.003914681
-0.766025858,-2.799376834
0.097085574,0.397916205
-0.556718771,0.40228712
-0.201932041,1.027642725
